"","word","n"
"2595","consulting",5
"2596","contribution",5
"2597","cook",5
"2598","copies",5
"2599","corrupt",5
"2600","covers",5
"2601","credits",5
"2602","crisis",5
"2603","crystal",5
"2604","ct",5
"2605","cutest",5
"2606","cuz",5
"2607","darling",5
"2608","darn",5
"2609","davis",5
"2610","dearest",5
"2611","decide",5
"2612","deck",5
"2613","decor",5
"2614","deeply",5
"2615","def",5
"2616","democratic",5
"2617","denver",5
"2618","deo",5
"2619","depending",5
"2620","deposit",5
"2621","deslauriers",5
"2622","diamond",5
"2623","discounts",5
"2624","discussion",5
"2625","diwali",5
"2626","dms",5
"2627","doctor",5
"2628","dollar",5
"2629","dong",5
"2630","donnie",5
"2631","dope",5
"2632","downie",5
"2633","draw",5
"2634","dreaming",5
"2635","dumb",5
"2636","duty",5
"2637","easter",5
"2638","echo",5
"2639","economic",5
"2640","editing",5
"2641","election",5
"2642","electric",5
"2643","elizabeth",5
"2644","emma",5
"2645","encourage",5
"2646","engineers",5
"2647","entering",5
"2648","entry",5
"2649","epic",5
"2650","estonia",5
"2651","exceptional",5
"2652","exhibit",5
"2653","existence",5
"2654","expo",5
"2655","extremely",5
"2656","fab",5
"2657","fair",5
"2658","famous",5
"2659","fave",5
"2660","feature",5
"2661","feb",5
"2662","federal",5
"2663","festas",5
"2664","figured",5
"2665","fin",5
"2666","flex",5
"2667","flip",5
"2668","folk",5
"2669","forms",5
"2670","francoeur",5
"2671","french",5
"2672","fucked",5
"2673","futures",5
"2674","galleries",5
"2675","gaming",5
"2676","garden",5
"2677","garrett",5
"2678","georgia",5
"2679","ghost",5
"2680","giants",5
"2681","gl",5
"2682","goodbye",5
"2683","gord",5
"2684","grades",5
"2685","grandma",5
"2686","greedy",5
"2687","greet",5
"2688","grocery",5
"2689","gta",5
"2690","guitar",5
"2691","gustado",5
"2692","habitat",5
"2693","halls",5
"2694","hanging",5
"2695","happenings",5
"2696","hardest",5
"2697","hardworking",5
"2698","harry",5
"2699","hashtag",5
"2700","healthier",5
"2701","heartwarming",5
"2702","heavy",5
"2703","heidi",5
"2704","helpful",5
"2705","heres",5
"2706","heritage",5
"2707","heroes",5
"2708","hidden",5
"2709","hills",5
"2710","hiya",5
"2711","hosts",5
"2712","hq",5
"2713","huh",5
"2714","humanity",5
"2715","humans",5
"2716","hun",5
"2717","hustle",5
"2718","ignorant",5
"2719","illinois",5
"2720","illustration",5
"2721","impressed",5
"2722","improve",5
"2723","inclusively",5
"2724","index",5
"2725","informed",5
"2726","ingat",5
"2727","inn",5
"2728","innovation",5
"2729","inquiries",5
"2730","interviews",5
"2731","islanders",5
"2732","item",5
"2733","jake",5
"2734","jedi",5
"2735","jennifer",5
"2736","jews",5
"2737","kate",5
"2738","katy",5
"2739","keith",5
"2740","kelly",5
"2741","kicked",5
"2742","kicking",5
"2743","kit",5
"2744","knowledge",5
"2745","kristen",5
"2746","laughing",5
"2747","laws",5
"2748","leaf",5
"2749","lee",5
"2750","legend",5
"2751","lesson",5
"2752","lie",5
"2753","lifelong",5
"2754","lines",5
"2755","loads",5
"2756","log",5
"2757","lou",5
"2758","lump",5
"2759","lung",5
"2760","luxury",5
"2761","maga",5
"2762","maggie",5
"2763","makeup",5
"2764","marie",5
"2765","mashed",5
"2766","massachusetts",5
"2767","material",5
"2768","megan",5
"2769","melissa",5
"2770","membership",5
"2771","memorial",5
"2772","metal",5
"2773","mi",5
"2774","milk",5
"2775","minister",5
"2776","miserable",5
"2777","models",5
"2778","modified",5
"2779","monster",5
"2780","mount",5
"2781","mountain",5
"2782","mustangs",5
"2783","mvp",5
"2784","naman",5
"2785","named",5
"2786","nashville",5
"2787","netflix",5
"2788","nicole",5
"2789","nkc",5
"2790","nog",5
"2791","northeast",5
"2792","nose",5
"2793","nursing",5
"2794","nutcracker",5
"2795","nutrition",5
"2796","nye",5
"2797","ocean",5
"2798","operations",5
"2799","org",5
"2800","organizations",5
"2801","outfit",5
"2802","outreach",5
"2803","overnight",5
"2804","owners",5
"2805","pajama",5
"2806","palm",5
"2807","pals",5
"2808","pancake",5
"2809","paris",5
"2810","participate",5
"2811","parties",5
"2812","pasta",5
"2813","patch",5
"2814","path",5
"2815","pause",5
"2816","paws",5
"2817","peoples",5
"2818","pepper",5
"2819","percent",5
"2820","performances",5
"2821","perks",5
"2822","philadelphia",5
"2823","pivot",5
"2824","planet",5
"2825","pleasant",5
"2826","pocket",5
"2827","podcasts",5
"2828","pole",5
"2829","porch",5
"2830","potatoes",5
"2831","practices",5
"2832","prayer",5
"2833","prayers",5
"2834","prescription",5
"2835","previous",5
"2836","pricing",5
"2837","priority",5
"2838","production",5
"2839","professionals",5
"2840","profit",5
"2841","progressive",5
"2842","props",5
"2843","protect",5
"2844","pst",5
"2845","pt",5
"2846","pupils",5
"2847","puppet",5
"2848","rachel",5
"2849","ran",5
"2850","rate",5
"2851","reaching",5
"2852","reaction",5
"2853","receiving",5
"2854","recommendations",5
"2855","recorded",5
"2856","recruiting",5
"2857","reform",5
"2858","refund",5
"2859","regional",5
"2860","releasing",5
"2861","remarkable",5
"2862","reminders",5
"2863","replied",5
"2864","replying",5
"2865","republic",5
"2866","reserve",5
"2867","reviews",5
"2868","rewarding",5
"2869","richer",5
"2870","rid",5
"2871","rides",5
"2872","roast",5
"2873","rockin",5
"2874","rocks",5
"2875","roethlisberger",5
"2876","rose",5
"2877","roy",5
"2878","royal",5
"2879","ruin",5
"2880","rule",5
"2881","runs",5
"2882","salute",5
"2883","salvation",5
"2884","samantha",5
"2885","sc",5
"2886","scarf",5
"2887","scene",5
"2888","screen",5
"2889","scum",5
"2890","secure",5
"2891","server",5
"2892","session",5
"2893","sharp",5
"2894","shelter",5
"2895","sherman",5
"2896","shore",5
"2897","silly",5
"2898","simcoe",5
"2899","size",5
"2900","skype",5
"2901","sleeping",5
"2902","slow",5
"2903","soccer",5
"2904","soldiers",5
"2905","sooner",5
"2906","sort",5
"2907","sounded",5
"2908","spare",5
"2909","sparkle",5
"2910","statement",5
"2911","steady",5
"2912","stealing",5
"2913","steph",5
"2914","stopping",5
"2915","strategy",5
"2916","struggling",5
"2917","submission",5
"2918","submissions",5
"2919","subs",5
"2920","subscriptions",5
"2921","sucks",5
"2922","sugar",5
"2923","suggestion",5
"2924","summit",5
"2925","summoner",5
"2926","superb",5
"2927","suppliers",5
"2928","sustainable",5
"2929","sylvia",5
"2930","tales",5
"2931","ted",5
"2932","tennis",5
"2933","theresa",5
"2934","thrown",5
"2935","thumb",5
"2936","tina",5
"2937","titles",5
"2938","tix",5
"2939","tons",5
"2940","total",5
"2941","trailer",5
"2942","transat",5
"2943","triggered",5
"2944","trivia",5
"2945","tweeted",5
"2946","tyler",5
"2947","uploaded",5
"2948","ut",5
"2949","vanek",5
"2950","vehicle",5
"2951","versus",5
"2952","vid",5
"2953","views",5
"2954","vintage",5
"2955","virtual",5
"2956","walked",5
"2957","wallet",5
"2958","ward",5
"2959","warming",5
"2960","wars",5
"2961","welcoming",5
"2962","western",5
"2963","whiskey",5
"2964","wig",5
"2965","wildlife",5
"2966","wisdom",5
"2967","wishlist",5
"2968","witness",5
"2969","woke",5
"2970","xl",5
"2971","yoga",5
"2972","yrs",5
"2973","yuletide",5
"2974","zealand",5
"2975","10th",4
"2976","11pm",4
"2977","15th",4
"2978","16th",4
"2979","3pm",4
"2980","aaa",4
"2981","aaron",4
"2982","ab",4
"2983","ac",4
"2984","accepted",4
"2985","achieve",4
"2986","acknowledge",4
"2987","acuity",4
"2988","addition",4
"2989","adds",4
"2990","advent",4
"2991","age",4
"2992","agencies",4
"2993","agent",4
"2994","agrees",4
"2995","ahh",4
"2996","ai",4
"2997","aia",4
"2998","aim",4
"2999","aisles",4
"3000","albert",4
"3001","alot",4
"3002","alpha",4
"3003","alright",4
"3004","amber",4
"3005","amg",4
"3006","amigos",4
"3007","amy",4
"3008","anderson",4
"3009","android",4
"3010","announced",4
"3011","apparel",4
"3012","applied",4
"3013","appointments",4
"3014","arkansas",4
"3015","asap",4
"3016","atb",4
"3017","atmosphere",4
"3018","attack",4
"3019","ave",4
"3020","awkward",4
"3021","b4",4
"3022","babe",4
"3023","badass",4
"3024","bae",4
"3025","bake",4
"3026","baker",4
"3027","baltimore",4
"3028","bang",4
"3029","barbie",4
"3030","barkbox",4
"3031","barry",4
"3032","bash",4
"3033","bathroom",4
"3034","battle",4
"3035","bears",4
"3036","beast",4
"3037","believer",4
"3038","belong",4
"3039","belt",4
"3040","bf",4
"3041","bike",4
"3042","blanket",4
"3043","bloody",4
"3044","blush",4
"3045","bone",4
"3046","boo",4
"3047","booking",4
"3048","bookstore",4
"3049","border",4
"3050","bother",4
"3051","boyfriend",4
"3052","brandon",4
"3053","breaking",4
"3054","bridge",4
"3055","brighton",4
"3056","britta",4
"3057","budget",4
"3058","buds",4
"3059","buildings",4
"3060","cakes",4
"3061","campuses",4
"3062","canyon",4
"3063","caption",4
"3064","cardinal",4
"3065","careful",4
"3066","carolers",4
"3067","casual",4
"3068","catching",4
"3069","century",4
"3070","chad",4
"3071","chances",4
"3072","chandler",4
"3073","channels",4
"3074","chaos",4
"3075","charged",4
"3076","charitable",4
"3077","chart",4
"3078","charter",4
"3079","chase",4
"3080","chelsea",4
"3081","cherry",4
"3082","chi",4
"3083","chico",4
"3084","china",4
"3085","choices",4
"3086","choir",4
"3087","christianity",4
"3088","civil",4
"3089","clan",4
"3090","classy",4
"3091","clause",4
"3092","cleaners",4
"3093","climate",4
"3094","coalition",4
"3095","cocktail",4
"3096","coins",4
"3097","coke",4
"3098","collaborating",4
"3099","collaboration",4
"3100","collaborations",4
"3101","colour",4
"3102","combined",4
"3103","committed",4
"3104","completed",4
"3105","completing",4
"3106","compliment",4
"3107","concept",4
"3108","concerned",4
"3109","concerts",4
"3110","confused",4
"3111","connected",4
"3112","connecticut",4
"3113","connection",4
"3114","conservation",4
"3115","conservatives",4
"3116","constituents",4
"3117","contributing",4
"3118","conversations",4
"3119","cooking",4
"3120","corporation",4
"3121","costume",4
"3122","counseling",4
"3123","counting",4
"3124","counts",4
"3125","courage",4
"3126","courageous",4
"3127","court",4
"3128","cr",4
"3129","creation",4
"3130","cried",4
"3131","crossing",4
"3132","crushed",4
"3133","curry",4
"3134","cutie",4
"3135","cutting",4
"3136","cvs",4
"3137","daisy",4
"3138","dale",4
"3139","danny",4
"3140","dd",4
"3141","deadlines",4
"3142","decent",4
"3143","decisions",4
"3144","decorate",4
"3145","degrees",4
"3146","delete",4
"3147","delta",4
"3148","democrats",4
"3149","depends",4
"3150","derek",4
"3151","describe",4
"3152","deserves",4
"3153","detour",4
"3154","dicks",4
"3155","diet",4
"3156","dig",4
"3157","dine",4
"3158","dining",4
"3159","disaster",4
"3160","disgusting",4
"3161","distribution",4
"3162","disturbed",4
"3163","ditto",4
"3164","divine",4
"3165","divorce",4
"3166","downloaded",4
"3167","dragons",4
"3168","drawn",4
"3169","dreidel",4
"3170","drove",4
"3171","drugs",4
"3172","dunkin",4
"3173","dunno",4
"3174","duran",4
"3175","ears",4
"3176","eats",4
"3177","eco",4
"3178","edge",4
"3179","editor",4
"3180","effect",4
"3181","egift",4
"3182","eh",4
"3183","eid",4
"3184","ellie",4
"3185","em",4
"3186","emailing",4
"3187","emily",4
"3188","emoji",4
"3189","employment",4
"3190","ems",4
"3191","encouragement",4
"3192","encouraging",4
"3193","endless",4
"3194","engaging",4
"3195","enrichment",4
"3196","enspire365",4
"3197","enterprises",4
"3198","environment",4
"3199","er",4
"3200","erica",4
"3201","es",4
"3202","establishment",4
"3203","evan",4
"3204","evangelicals",4
"3205","excellence",4
"3206","expectations",4
"3207","explaining",4
"3208","extraordinary",4
"3209","fa",4
"3210","facility",4
"3211","factor",4
"3212","fallen",4
"3213","falls",4
"3214","familia",4
"3215","faster",4
"3216","fault",4
"3217","fc",4
"3218","feast",4
"3219","fella",4
"3220","fetes",4
"3221","fights",4
"3222","filed",4
"3223","finance",4
"3224","fiu",4
"3225","fm",4
"3226","foles",4
"3227","foods",4
"3228","fool",4
"3229","foot",4
"3230","forecast",4
"3231","forgotten",4
"3232","fort",4
"3233","founder",4
"3234","freakin",4
"3235","freezing",4
"3236","fridays",4
"3237","fruit",4
"3238","fucks",4
"3239","fusion",4
"3240","gardens",4
"3241","gate",4
"3242","generation",4
"3243","gentleman",4
"3244","gladly",4
"3245","glimpse",4
"3246","glorious",4
"3247","golden",4
"3248","goodwin",4
"3249","grande",4
"3250","granted",4
"3251","grown",4
"3252","hahahahaha",4
"3253","hammer",4
"3254","hardware",4
"3255","harmony",4
"3256","harrison",4
"3257","hates",4
"3258","hd",4
"3259","heal",4
"3260","heartfelt",4
"3261","heaven",4
"3262","held",4
"3263","hiatus",4
"3264","hide",4
"3265","highly",4
"3266","hms",4
"3267","hole",4
"3268","holiday10",4
"3269","hotty",4
"3270","houston",4
"3271","hubby",4
"3272","hurts",4
"3273","hype",4
"3274","ignacio",4
"3275","importance",4
"3276","inconvenience",4
"3277","indie",4
"3278","initiative",4
"3279","insane",4
"3280","insightful",4
"3281","int",4
"3282","integrated",4
"3283","interoperability",4
"3284","investors",4
"3285","invitation",4
"3286","inviting",4
"3287","inyo",4
"3288","irish",4
"3289","isd",4
"3290","italian",4
"3291","jackson",4
"3292","jacksonville",4
"3293","jacobs",4
"3294","jag",4
"3295","jags",4
"3296","janet",4
"3297","jared",4
"3298","jay",4
"3299","jazz",4
"3300","jeremy",4
"3301","jerk",4
"3302","jillian",4
"3303","jo",4
"3304","joey",4
"3305","journal",4
"3306","judge",4
"3307","jungle",4
"3308","kardashians",4
"3309","karen",4
"3310","karma",4
"3311","kathy",4
"3312","kay",4
"3313","kayo",4
"3314","keller",4
"3315","kinds",4
"3316","kita",4
"3317","labor",4
"3318","lack",4
"3319","lakers",4
"3320","lambert",4
"3321","landing",4
"3322","landscape",4
"3323","language",4
"3324","larsen",4
"3325","latin",4
"3326","le",4
"3327","lease",4
"3328","leather",4
"3329","legal",4
"3330","legally",4
"3331","legislation",4
"3332","leo",4
"3333","letip",4
"3334","liberal",4
"3335","lied",4
"3336","lifestyle",4
"3337","lighting",4
"3338","likewise",4
"3339","lingotek",4
"3340","lions",4
"3341","listener",4
"3342","llp",4
"3343","logo",4
"3344","lola",4
"3345","lonely",4
"3346","lyrics",4
"3347","maggio",4
"3348","magnificent",4
"3349","mails",4
"3350","main",4
"3351","makers",4
"3352","manage",4
"3353","managers",4
"3354","manchester",4
"3355","mandy",4
"3356","map",4
"3357","marci",4
"3358","marco",4
"3359","marine",4
"3360","markets",4
"3361","marty",4
"3362","maryland",4
"3363","mason",4
"3364","mass",4
"3365","master",4
"3366","matching",4
"3367","math",4
"3368","maui",4
"3369","medicine",4
"3370","menorah",4
"3371","merchandise",4
"3372","mercy",4
"3373","method",4
"3374","metro",4
"3375","mighty",4
"3376","min",4
"3377","misses",4
"3378","mistletoe",4
"3379","mixedlove",4
"3380","mm",4
"3381","modules",4
"3382","molly",4
"3383","momma",4
"3384","montclair",4
"3385","morgan",4
"3386","mortgage",4
"3387","mouth",4
"3388","mu",4
"3389","muslim",4
"3390","nancy",4
"3391","native",4
"3392","nearest",4
"3393","neck",4
"3394","neil",4
"3395","nephews",4
"3396","nervous",4
"3397","neta",4
"3398","newark",4
"3399","nhs",4
"3400","nicely",4
"3401","notes",4
"3402","nova",4
"3403","obamacare",4
"3404","obvious",4
"3405","occasion",4
"3406","offend",4
"3407","offends",4
"3408","officer",4
"3409","ole",4
"3410","ongoing",4
"3411","op",4
"3412","openings",4
"3413","oracle",4
"3414","oregon",4
"3415","orra",4
"3416","pacific",4
"3417","pacioretty",4
"3418","packaging",4
"3419","packs",4
"3420","pagan",4
"3421","pages",4
"3422","painful",4
"3423","paint",4
"3424","pants",4
"3425","papers",4
"3426","paperwork",4
"3427","partnered",4
"3428","partridge",4
"3429","paso",4
"3430","passive",4
"3431","patina",4
"3432","patinage",4
"3433","patrons",4
"3434","pats",4
"3435","pattern",4
"3436","payment",4
"3437","peanut",4
"3438","pear",4
"3439","pee",4
"3440","peek",4
"3441","permission",4
"3442","personality",4
"3443","ph",4
"3444","phew",4
"3445","phil",4
"3446","philosophy",4
"3447","piano",4
"3448","pictured",4
"3449","pissed",4
"3450","pixel",4
"3451","plant",4
"3452","plate",4
"3453","platforms",4
"3454","plaza",4
"3455","poinsetta",4
"3456","policies",4
"3457","pond",4
"3458","poppy",4
"3459","potter",4
"3460","pounds",4
"3461","practicing",4
"3462","praise",4
"3463","praying",4
"3464","predictions",4
"3465","preference",4
"3466","prevention",4
"3467","prison",4
"3468","produce",4
"3469","protection",4
"3470","publicly",4
"3471","puerto",4
"3472","pull",4
"3473","pups",4
"3474","purple",4
"3475","purpose",4
"3476","pussy",4
"3477","putin",4
"3478","quiz",4
"3479","quote",4
"3480","race",4
"3481","raider",4
"3482","rain",4
"3483","rainy",4
"3484","randy",4
"3485","reactions",4
"3486","realized",4
"3487","rebel",4
"3488","recognizing",4
"3489","reconnect",4
"3490","records",4
"3491","recover",4
"3492","recruitment",4
"3493","reduce",4
"3494","refer",4
"3495","reflection",4
"3496","refreshing",4
"3497","regina",4
"3498","regulations",4
"3499","related",4
"3500","relationships",4
"3501","relatives",4
"3502","relaxation",4
"3503","remaining",4
"3504","remembered",4
"3505","removed",4
"3506","renew",4
"3507","reopens",4
"3508","reported",4
"3509","reporting",4
"3510","required",4
"3511","resident",4
"3512","resign",4
"3513","resist",4
"3514","resistance",4
"3515","responses",4
"3516","responsible",4
"3517","resting",4
"3518","rice",4
"3519","rick",4
"3520","riders",4
"3521","rise",4
"3522","riverside",4
"3523","rolling",4
"3524","rolls",4
"3525","ron",4
"3526","row",4
"3527","ruined",4
"3528","russell",4
"3529","salt",4
"3530","sana",4
"3531","sang",4
"3532","satan",4
"3533","sayin",4
"3534","scheduled",4
"3535","schedules",4
"3536","schuster",4
"3537","scientists",4
"3538","scouts",4
"3539","scream",4
"3540","sebastian",4
"3541","selection",4
"3542","sell",4
"3543","senate",4
"3544","senator",4
"3545","septa",4
"3546","sets",4
"3547","sf",4
"3548","shawn",4
"3549","shepard",4
"3550","shitty",4
"3551","shown",4
"3552","showroom",4
"3553","sight",4
"3554","ski",4
"3555","skins",4
"3556","sm",4
"3557","smells",4
"3558","smiling",4
"3559","sms",4
"3560","snack",4
"3561","snowball",4
"3562","sock",4
"3563","sofa",4
"3564","someday",4
"3565","sons",4
"3566","soo",4
"3567","sooo",4
"3568","southern",4
"3569","speaker",4
"3570","spectrum",4
"3571","speech",4
"3572","speed",4
"3573","spero",4
"3574","spike",4
"3575","spoken",4
"3576","sportive",4
"3577","springs",4
"3578","stated",4
"3579","stats",4
"3580","stem",4
"3581","stephanie",4
"3582","sticking",4
"3583","stockings",4
"3584","stonecipher",4
"3585","strategic",4
"3586","stuck",4
"3587","suggestions",4
"3588","suites",4
"3589","summary",4
"3590","sunrise",4
"3591","sunshine",4
"3592","supcase",4
"3593","superior",4
"3594","supplies",4
"3595","supportive",4
"3596","suppose",4
"3597","surface",4
"3598","surprises",4
"3599","survive",4
"3600","sussex",4
"3601","sw",4
"3602","sync",4
"3603","tab",4
"3604","talked",4
"3605","talks",4
"3606","tara",4
"3607","tasting",4
"3608","tear",4
"3609","technically",4
"3610","ten",4
"3611","terry",4
"3612","throwback",4
"3613","thur",4
"3614","tight",4
"3615","tl",4
"3616","toast",4
"3617","todd",4
"3618","toddy",4
"3619","tony",4
"3620","topic",4
"3621","torn",4
"3622","tot",4
"3623","touched",4
"3624","towel",4
"3625","tracking",4
"3626","traditional",4
"3627","trail",4
"3628","treasure",4
"3629","trends",4
"3630","tribute",4
"3631","trolling",4
"3632","trouble",4
"3633","tshirt",4
"3634","tucson",4
"3635","turd",4
"3636","turtledoves",4
"3637","twins",4
"3638","tx",4
"3639","typing",4
"3640","uber",4
"3641","understood",4
"3642","unidosnow",4
"3643","unified",4
"3644","upgrade",4
"3645","urban",4
"3646","urs",4
"3647","user",4
"3648","values",4
"3649","van",4
"3650","veggies",4
"3651","videoclip",4
"3652","vinger",4
"3653","vip",4
"3654","virginia",4
"3655","vision",4
"3656","visitor",4
"3657","visitors",4
"3658","visits",4
"3659","vlog",4
"3660","volume",4
"3661","volunteering",4
"3662","vomit",4
"3663","voting",4
"3664","vr",4
"3665","wake",4
"3666","warmer",4
"3667","warning",4
"3668","warriors",4
"3669","wealth",4
"3670","webinars",4
"3671","wee",4
"3672","wet",4
"3673","whichever",4
"3674","whoa",4
"3675","whoopi",4
"3676","wi",4
"3677","wind",4
"3678","winston",4
"3679","wire",4
"3680","wisconsin",4
"3681","wit",4
"3682","wood",4
"3683","woot",4
"3684","worker",4
"3685","workshops",4
"3686","worried",4
"3687","worthy",4
"3688","yankee",4
"3689","ye",4
"3690","yea",4
"3691","yearbook",4
"3692","yule",4
"3693","yves",4
"3694","zach",4
"3695","zoo",4
"3696","'em",3
"3697","'n",3
"3698","'til",3
"3699","'xxxmas13",3
"3700","11am",3
"3701","12oz",3
"3702","12th",3
"3703","2017eoysale",3
"3704","90's",3
"3705","abbotsford",3
"3706","abroad",3
"3707","acadia",3
"3708","achievements",3
"3709","achieving",3
"3710","acquired",3
"3711","ada",3
"3712","addicts",3
"3713","administrative",3
"3714","admiral",3
"3715","admit",3
"3716","adopted",3
"3717","adoption",3
"3718","adults",3
"3719","af",3
"3720","african",3
"3721","agenda",3
"3722","ages",3
"3723","aging",3
"3724","alcohol",3
"3725","alden",3
"3726","ale",3
"3727","alexa",3
"3728","allison",3
"3729","alongside",3
"3730","amazed",3
"3731","ambitious",3
"3732","america's",3
"3733","amore",3
"3734","anger",3
"3735","annoying",3
"3736","ano",3
"3737","answering",3
"3738","appeal",3
"3739","appeared",3
"3740","appetizers",3
"3741","applause",3
"3742","applications",3
"3743","appreciates",3
"3744","appreciating",3
"3745","approaches",3
"3746","araw",3
"3747","arboretum",3
"3748","archive",3
"3749","argument",3
"3750","armys",3
"3751","arrival",3
"3752","articles",3
"3753","artistic",3
"3754","ashland",3
"3755","asses",3
"3756","assurance",3
"3757","assure",3
"3758","asu",3
"3759","asure",3
"3760","atheist",3
"3761","attacking",3
"3762","attending",3
"3763","attorney",3
"3764","availability",3
"3765","average",3
"3766","avon",3
"3767","awesomeness",3
"3768","babes",3
"3769","backyard",3
"3770","badly",3
"3771","bagged",3
"3772","balanced",3
"3773","banana",3
"3774","banking",3
"3775","banks",3
"3776","basically",3
"3777","batch",3
"3778","beginnings",3
"3779","beliefs",3
"3780","bellies",3
"3781","bello",3
"3782","bench",3
"3783","beneficial",3
"3784","beverley",3
"3785","bible",3
"3786","billion",3
"3787","billionaires",3
"3788","bits",3
"3789","bitter",3
"3790","blades",3
"3791","blake",3
"3792","blame",3
"3793","blankets",3
"3794","blaze",3
"3795","blind",3
"3796","blink",3
"3797","blogs",3
"3798","blown",3
"3799","bo",3
"3800","bobby",3
"3801","boise",3
"3802","bonnes",3
"3803","booked",3
"3804","boom",3
"3805","borderline",3
"3806","boring",3
"3807","bosses",3
"3808","boutique",3
"3809","bowling",3
"3810","boxes",3
"3811","brain",3
"3812","brains",3
"3813","brands",3
"3814","brandy",3
"3815","bravo",3
"3816","breathe",3
"3817","brent",3
"3818","brighter",3
"3819","brittany",3
"3820","broadcast",3
"3821","brotha",3
"3822","bryant",3
"3823","buffalo",3
"3824","bulldog",3
"3825","bulldogs",3
"3826","bully",3
"3827","bum",3
"3828","burned",3
"3829","burning",3
"3830","busiest",3
"3831","butter",3
"3832","c3",3
"3833","caf",3
"3834","caitlin",3
"3835","cal",3
"3836","caller",3
"3837","calm",3
"3838","cameo",3
"3839","cancelled",3
"3840","candies",3
"3841","canes",3
"3842","cannabis",3
"3843","canon",3
"3844","canvas",3
"3845","captures",3
"3846","caravan",3
"3847","carb",3
"3848","careers",3
"3849","caregivers",3
"3850","carl",3
"3851","cartoon",3
"3852","cathy",3
"3853","censored",3
"3854","challenging",3
"3855","charges",3
"3856","charleston",3
"3857","charming",3
"3858","cheering",3
"3859","cheesy",3
"3860","chef",3
"3861","chess",3
"3862","chest",3
"3863","chestnuts",3
"3864","chevrolet",3
"3865","chicken",3
"3866","chilling",3
"3867","chilly",3
"3868","chin",3
"3869","chiropractic",3
"3870","choke",3
"3871","christopher",3
"3872","chuck",3
"3873","circle",3
"3874","ck",3
"3875","clark",3
"3876","classmates",3
"3877","clay",3
"3878","clouds",3
"3879","clubhouse",3
"3880","clueless",3
"3881","cms",3
"3882","cnn",3
"3883","cocktails",3
"3884","coco",3
"3885","coffees",3
"3886","collaborate",3
"3887","collect",3
"3888","collecting",3
"3889","colts",3
"3890","columbia",3
"3891","command",3
"3892","commission",3
"3893","commons",3
"3894","communication",3
"3895","competitions",3
"3896","compilation",3
"3897","compliance",3
"3898","comrade",3
"3899","concern",3
"3900","conditioning",3
"3901","condolences",3
"3902","confirmed",3
"3903","consideration",3
"3904","constant",3
"3905","constantly",3
"3906","convenient",3
"3907","convention",3
"3908","convince",3
"3909","cooper",3
"3910","coopertalk",3
"3911","coordinator",3
"3912","cope",3
"3913","coral",3
"3914","corny",3
"3915","corps",3
"3916","correctly",3
"3917","costs",3
"3918","cottage",3
"3919","cotton",3
"3920","cougars",3
"3921","councilwoman",3
"3922","counselors",3
"3923","couples",3
"3924","courses",3
"3925","cousin",3
"3926","cousins",3
"3927","coverage",3
"3928","covering",3
"3929","covina",3
"3930","crafts",3
"3931","crash",3
"3932","cray",3
"3933","cream",3
"3934","criminal",3
"3935","crotchety",3
"3936","crowder",3
"3937","crush",3
"3938","cuisine",3
"3939","cupcake",3
"3940","cure",3
"3941","customs",3
"3942","cuties",3
"3943","cwip",3
"3944","cycle",3
"3945","dairy",3
"3946","damage",3
"3947","damnit",3
"3948","dances",3
"3949","dangerous",3
"3950","dare",3
"3951","darlene",3
"3952","darnedest",3
"3953","daughters",3
"3954","dawn",3
"3955","debt",3
"3956","decades",3
"3957","decides",3
"3958","dede",3
"3959","delightful",3
"3960","demi",3
"3961","demo",3
"3962","democrat",3
"3963","dems",3
"3964","departments",3
"3965","deployed",3
"3966","depressing",3
"3967","dept",3
"3968","depth",3
"3969","desert",3
"3970","designed",3
"3971","desire",3
"3972","dessert",3
"3973","destination",3
"3974","destroying",3
"3975","detective",3
"3976","developer",3
"3977","devil",3
"3978","dia",3
"3979","dialogue",3
"3980","diana",3
"3981","dies",3
"3982","dina",3
"3983","ding",3
"3984","directly",3
"3985","disappoint",3
"3986","disappointed",3
"3987","discounted",3
"3988","discover",3
"3989","disease",3
"3990","dish",3
"3991","dishes",3
"3992","disrespectful",3
"3993","distributors",3
"3994","dixon",3
"3995","doin",3
"3996","dolls",3
"3997","doors",3
"3998","dot",3
"3999","douchebag",3
"4000","downtime",3
"4001","dozen",3
"4002","drama",3
"4003","drank",3
"4004","dreamers",3
"4005","driven",3
"4006","drops",3
"4007","dry",3
"4008","dublin",3
"4009","ducks",3
"4010","dumpster",3
"4011","dunn",3
"4012","dust",3
"4013","dutch",3
"4014","dynamic",3
"4015","ea",3
"4016","earn",3
"4017","eaten",3
"4018","ebay",3
"4019","ebook",3
"4020","ebooks",3
"4021","eddie",3
"4022","editors",3
"4023","educators",3
"4024","een",3
"4025","effects",3
"4026","elearning",3
"4027","elected",3
"4028","elevate",3
"4029","eligible",3
"4030","elm",3
"4031","embrace",3
"4032","empower",3
"4033","endeavors",3
"4034","engaged",3
"4035","enjoys",3
"4036","enthusiasm",3
"4037","entitled",3
"4038","entrepreneur",3
"4039","envelope",3
"4040","environmental",3
"4041","eo",3
"4042","equipment",3
"4043","equipo",3
"4044","essay",3
"4045","essential",3
"4046","ethan",3
"4047","eventually",3
"4048","everytime",3
"4049","evidence",3
"4050","exact",3
"4051","exclusive",3
"4052","excuses",3
